user_id,recommended_items
1591944,365574	1410585	2471602	2013744	1085517	
1592109,2778525	1244196	1386412	657183	2791339	
1592608,2778525	1244196	1386412	657183	2791339	
1592743,1263263	1813897	1150941	138271	2313052	
1593207,2778525	1244196	1386412	657183	2791339	
1593252,2601140	1956960	612412	386476	2177824	
1593380,2663411	215873	2187911	1986039	591901	
1594532,2778525	1244196	1386412	657183	2791339	
1594553,2734883	745297	2579957	1464609	2374094	
1594574,2317765	2645213	972388	1653439	1959963	
1595198,2778525	1244196	1386412	657183	2791339	
1595465,2778525	1244196	1386412	657183	2791339	
1596098,1489058	113273	836898	1960112	1754395	
1596352,2778525	1244196	1386412	657183	2791339	
1596565,2389610	1239082	1128805	1577913	107638	
1597006,221987	223439	1382986	1507211	2779430	
1597287,294270	2375978	1301554	716019	755815	
1597792,129918	2409634	2744235	2559545	1244196	
1598206,2778525	1244196	1386412	657183	2791339	
1598221,529889	312742	1913692	134458	1160998	
1598335,1926375	1281909	1779620	1881835	894040	
1598433,1529678	1460626	1876520	2392150	2632598	
1598570,310654	1732529	2148901	447615	2256486	
1598789,1807932	477856	1596007	2389610	1889002	
1598967,603593	1812482	1088987	1078888	757105	
1599899,1779881	868361	767563	2500091	576483	
1600853,1443706	445231	536047	784737	339478	
1601100,1706622	357250	1884979	1904269	1601704	
1601822,2778525	1244196	1386412	657183	2791339	
1602150,1092821	1524884	2673740	2436920	1450832	
1602257,2778525	1244196	1386412	657183	2791339	
1602489,484200	2128544	948221	1868045	1783834	
1602855,206800	1756832	2820443	842058	1627895	
1603038,2677074	257339	2832361	992426	25307	
1603043,1384910	2543737	1301316	2546303	1726380	
1603095,1568572	2750191	1920047	1174707	669349	
1603208,984443	1717731	1037969	2584365	2460574	
1603299,1492328	426955	1963276	2669570	1650740	
1603908,1288677	1427054	2654875	2190917	648765	
1603949,845879	605698	502139	591811	1227036	
1604259,1468511	607608	1517987	2075582	2421624	
1604640,2778525	1244196	1386412	657183	2791339	
1604720,2778525	1244196	1386412	657183	2791339	
1604834,2778525	1244196	1386412	657183	2791339	
1605822,252232	2315271	2157347	98202	2655087	
1605844,1208817	2778525	2519824	1858445	1874857	
1606241,2778525	1244196	1386412	657183	2791339	
1606582,1988160	1867675	2778162	1414197	296295	
1606760,2778525	1244196	1386412	657183	2791339	
1607069,2336442	1472473	2578120	2154312	2803242	
1607536,2778525	1244196	1386412	657183	2791339	
1607709,1326591	540654	2833516	685253	2152046	
1607761,1186979	1456836	1945180	1695664	2178679	
1608034,240218	1543670	703873	1024246	273279	
1608100,2778525	1244196	1386412	657183	2791339	
1608298,784737	100468	1474342	2447891	448605	
1608348,855714	2825431	39524	2477853	972388	
1608740,733741	1947329	2218082	2387110	261953	
1608851,2778525	1244196	1386412	657183	2791339	
1609168,2354859	472594	1352337	2077807	1391708	
1609584,2627099	1536575	1344373	2412878	307099	
1609822,1198429	2013432	476289	1465409	1589118	
1609983,1932410	2562943	1755400	636889	2614865	
1609991,788342	2047022	879790	1231748	2468829	
1611231,2778525	1244196	1386412	657183	2791339	
1611696,2778525	1244196	1386412	657183	2791339	
1612045,52365	310141	2613424	2515973	1646883	
1612109,2778525	1244196	1386412	657183	2791339	
1612214,271246	444228	830345	1417963	1111815	
1612226,2579533	1841956	838977	2614865	2751248	
1612472,166946	2371498	1130990	475121	1096406	
1612600,2778525	1244196	1386412	657183	2791339	
1612687,92714	845794	1924934	1796526	478208	
1612841,2655087	423121	1360901	1714855	1572484	
1613951,2006769	2767474	213108	2651077	2778525	
1614285,2778525	1244196	1386412	657183	2791339	
1614607,2778525	1244196	1386412	657183	2791339	
1614661,570383	2721169	2099774	2435845	855691	
1615152,1530843	95676	472594	1785216	846976	
1615448,1022757	2094372	2633982	562035	2778525	
1615507,1914124	2258108	2224561	447873	573039	
1615690,2778525	1244196	1386412	657183	2791339	
1616009,1470646	1025695	1009366	1301883	569889	
1616132,2778525	1244196	1386412	657183	2791339	
1616352,2778525	1244196	1386412	657183	2791339	
1616435,1042196	2284706	323805	1166510	987368	
1616615,2778525	1244196	1386412	657183	2791339	
1616824,2778525	1244196	1386412	657183	2791339	
1617435,2613068	1499807	1588511	305291	650986	
1617493,2559923	590897	1245551	2778525	2745021	
1618596,2309898	965108	489693	432365	2557095	
1618842,2423978	1877578	1093941	89560	2650926	
1618926,1818555	1953846	1094957	2301803	1984327	
1618990,2778525	1244196	1386412	657183	2791339	
1619158,2778525	104981	1430879	724014	2811370	
1619568,2778525	1244196	1386412	657183	2791339	
1619838,1160780	2062886	960988	964087	2435320	
1619891,2778525	1244196	1386412	657183	2791339	
1620492,1867675	2739149	1531419	1368635	96802	
1621374,2501356	147350	1531216	633995	95911	
1621574,75845	1943713	2258108	2524643	818888	
1621612,2778525	1244196	1386412	657183	2791339	
1621890,2104869	2242730	354556	2548962	2138125	
1621931,996738	295304	1450244	92714	1671183	
1622836,2801072	1627197	2310379	867333	1079321	
1623038,715107	1162250	1051054	685023	1358906	
1623676,1947284	283312	2090639	1885102	681222	
1623733,1535721	9054	186124	1454029	1132146	
1624073,1067189	28255	2310385	1584071	1023434	
1624168,1162113	1609809	1020562	2336209	1628249	
1624182,2778525	1244196	1386412	657183	2791339	
1625211,808771	497114	2054304	2205815	546415	
1625587,554760	794156	698891	1591624	2089810	
1626356,2778525	1244196	1386412	657183	2791339	
1627115,102006	1518374	1706622	1376234	408209	
1627247,2778525	1244196	1386412	657183	2791339	
1627645,2778525	1244196	1386412	657183	2791339	
1627827,2778525	1244196	1386412	657183	2791339	
1627970,350611	1189146	2047319	815117	1521919	
1628780,2778525	1244196	1386412	657183	2791339	
1628860,2778525	1244196	1386412	657183	2791339	
1629054,2778525	1244196	1386412	657183	2791339	
1629284,379806	546415	865029	1706622	788342	
1630123,2778525	1244196	1386412	657183	2791339	
1630970,2778525	1244196	1386412	657183	2791339	
1631371,437971	545846	556281	2339487	1728212	
1632386,2778525	1244196	1386412	657183	2791339	
1632525,2778525	1244196	1386412	657183	2791339	
1632674,1345778	240663	854372	1416451	2810254	
1633093,524197	183240	165570	684567	2384911	
1633407,2778525	1244196	1386412	657183	2791339	
1633682,2568172	258503	1469087	776006	665890	
1633927,2778525	1244196	1386412	657183	2791339	
1633974,2778525	1244196	1386412	657183	2791339	
1634073,1754395	1107617	2833013	2617083	2493474	
1634216,2778525	1244196	1386412	657183	2791339	
1634221,1529175	1088060	2441031	78338	1358906	
1635441,2728596	624264	354268	2111567	1034574	
1635698,1638990	1623663	2574263	1972454	2373468	
1635828,163775	265380	1438606	2097556	41913	
1636145,2778525	1244196	1386412	657183	2791339	
1636373,2778525	1244196	1386412	657183	2791339	
1636839,2778525	1244196	1386412	657183	2791339	
1637192,1604145	1561933	951143	721383	2618332	
1637278,2526320	1384910	1301316	1786175	1764845	
1637357,2358045	2232458	1325341	437245	2505399	
1637398,2778525	1244196	1386412	657183	2791339	
1637516,1350991	836625	210119	941986	2109298	
1637693,1731527	1460626	605206	2545674	2096789	
1637709,2778525	1244196	1386412	657183	2791339	
1638378,1754760	2109683	1477953	1244196	1171271	
1638994,1711511	2232446	1113937	2548962	1151791	
1639181,2835320	522809	27517	2223453	716019	
1639688,2778525	1244196	1386412	657183	2791339	
1639721,2778525	1244196	1386412	657183	2791339	
1640532,2778525	1244196	1386412	657183	2791339	
1640680,2778525	1244196	1386412	657183	2791339	
1640866,2826125	2271867	474710	304997	2380717	
1641101,2778525	1244196	1386412	657183	2791339	
1641569,1475452	2327186	1231018	941656	1077312	
1643422,1390433	516103	949304	934551	952102	
1643521,2066526	233796	206968	698891	1051054	
1643797,2579533	579292	1023152	786038	2281452	
1644017,2778525	1244196	1386412	657183	2791339	
1644031,1131009	58071	536047	1553467	319530	
1644394,2778525	1244196	1386412	657183	2791339	
1644722,119201	1540118	1701634	1465807	2659853	
1645236,2778525	1244196	1386412	657183	2791339	
1645338,2744261	2334603	1297941	995805	816431	
1646103,866772	320076	939287	2250653	1349553	
1646320,2211016	1278439	2124560	307027	467136	
1646865,2778525	1244196	1386412	657183	2791339	
1648081,1433892	2198210	2183871	1204830	2002704	
1648232,2610801	1836672	1092821	2671391	2198378	
1648256,2778525	1244196	1386412	657183	2791339	
1648667,1092821	1524884	2673740	2436920	1450832	
1648705,1570022	2738695	315406	1499394	993060	
1649059,2778525	1244196	1386412	657183	2791339	
1649242,2778525	1244196	1386412	657183	2791339	
1649430,2778525	1244196	1386412	657183	2791339	
1650115,2652451	1041132	1811496	523079	2459081	
1650259,1465807	620865	972388	1986039	2067916	
1650951,2778525	1244196	1386412	657183	2791339	
1651571,2430875	2781618	1806908	213607	674072	
1651686,2778525	1244196	1386412	657183	2791339	
1651794,2034662	2471467	371886	1758923	666889	
1652064,2778525	1244196	1386412	657183	2791339	
1652684,1263263	1717731	1018724	483205	826027	
1653217,2311048	751260	307238	1369788	2482805	
1653290,2778525	1244196	1386412	657183	2791339	
1653431,2789705	2380306	1151354	1449017	2020029	
1654272,1435315	1930787	952894	2778525	1244196	
1654497,2193484	2778525	1244196	1386412	657183	
1655106,536047	937049	2441881	1059018	1058584	
1655827,2778525	1244196	1386412	657183	2791339	
1655986,1644077	1058584	1638971	730277	599811	
1656333,2178500	2790544	1050614	2458610	697461	
1656741,1928254	2648928	437245	1624638	1975777	
1656778,1033843	766060	1884587	1750612	1182908	
1656892,920865	760158	312579	830073	1633400	
1656914,784737	1476432	2774733	278589	201247	
1657606,1090310	1957614	2380491	731126	984924	
1657646,92686	1296495	1750525	818888	810648	
1657715,579292	1731527	1359079	278589	1343791	
1658231,1017553	560740	2251554	2441105	2153975	
1658269,926632	1696629	91611	335428	2611391	
1658282,1025695	1009366	1724730	1301883	2128544	
1658843,2778525	1244196	1386412	657183	2791339	
1658917,2778525	1244196	1386412	657183	2791339	
1658972,2579338	468120	205039	445231	1871213	
1659362,2175331	1814684	1488488	1275722	2405650	
1659420,2778525	1244196	1386412	657183	2791339	
1659692,2778525	1244196	1386412	657183	2791339	
1659825,2520574	1560147	1033843	570383	1382937	
1659868,2526320	2116470	966979	2059218	243570	
1660216,1386412	1408219	1455644	1479987	2802808	
1660669,2778525	1244196	1386412	657183	2791339	
1661653,1597555	558807	2600179	1780615	1364949	
1661674,561884	478208	77504	1064692	1186125	
1662665,2765605	1899159	886018	2013432	2761561	
1662778,1456564	2417467	1779626	1260103	2232446	
1663282,521643	1072047	1048520	516263	2670034	
1664518,1315172	771844	1288775	2517527	948197	
1665022,2778525	1244196	1386412	657183	2791339	
1665046,260617	2399374	2736894	2233540	2327904	
1665771,1303892	952963	2103457	1472220	2419981	
1665835,1088023	931519	2512947	660035	865029	
1666370,1636859	1461999	1395757	177825	788342	
1666548,2778525	1244196	1386412	657183	2791339	
1666593,2424927	1433892	2089732	1204830	2183871	
1666663,2778525	1244196	1386412	657183	2791339	
1666758,9054	186124	1454029	1134495	106083	
1666982,2778525	1244196	1386412	657183	2791339	
1667044,1593289	2077469	1926831	771416	566081	
1667129,328353	799322	1613524	2264926	941511	
1667807,2778525	1244196	1386412	657183	2791339	
1668079,2778525	1244196	1386412	657183	2791339	
1668874,1682300	2399374	2233540	926433	55953	
1669270,2778525	1244196	1386412	657183	2791339	
1669506,2833963	431318	2065842	1093296	973448	
1669972,2778525	1244196	1386412	657183	2791339	
1670124,2695065	1472473	614476	2827662	2518350	
1671023,1563237	2283042	335910	1453018	2103368	
1671082,1729147	965108	489693	2224561	928391	
1671472,2447920	381226	1175568	2096789	303635	
1671849,2783432	2483664	1534238	788018	2431477	
1671873,2252759	1486947	484085	986950	1267928	
1672971,980778	1322673	1154974	1599793	849854	
1673442,2778525	1244196	1386412	657183	2791339	
1673969,1742166	1244471	491158	1084444	1861093	
1674042,1719014	261953	1044622	105729	1426391	
1674679,2778525	1244196	1386412	657183	2791339	
1675190,2778525	1244196	1386412	657183	2791339	
1675199,2047319	2409634	750928	830073	1953846	
1675387,1264055	916492	604432	2195143	812195	
1675614,1477734	2516900	1704145	768905	845794	
1675999,1086695	1867675	2561597	458675	141739	
1676323,2778525	1244196	1386412	657183	2791339	
1676570,133332	2063265	2638163	865350	635484	
1676775,1834588	294270	2551818	2234790	345660	
1676880,2216496	1495013	1590316	1841756	2042445	
1677408,2778525	1244196	1386412	657183	2791339	
1677554,2778525	1244196	1386412	657183	2791339	
1677828,2432149	1886939	2568049	1572780	77120	
1678108,2778525	1244196	1386412	657183	2791339	
1678190,881431	841023	2607482	2239755	1381918	
1678249,547395	2595008	1057877	1243400	1185036	
1678294,873477	152305	478208	18872	2834536	
1678601,2750191	1683970	1053542	2419510	1768024	
1678938,397124	1301883	2758564	863975	1854817	
1679527,942253	1656352	75053	1732727	1706622	
1680028,495939	2627291	583822	2128544	2481463	
1680361,2778525	1244196	1386412	657183	2791339	
1680631,1491927	1023081	174811	2397566	2550487	
1680757,2778525	1244196	1386412	657183	2791339	
1681077,2778525	1244196	1386412	657183	2791339	
1681960,950883	1240553	968392	2240077	705275	
1682671,1993453	507069	61154	2811177	2520810	
1682708,1918259	1344348	2778525	700812	2389610	
1682861,238790	781759	343377	1988955	2197737	
1682975,2588638	116018	2759789	1767611	2419836	
1683313,1475452	1355647	552726	607608	2488684	
1683505,61154	1238806	60193	536047	1801391	
1683693,1830823	443752	2348348	880759	779566	
1684078,2416476	795125	2421624	46075	2376862	
1684591,844416	698891	931519	1509637	225117	
1684896,2778525	1244196	1386412	657183	2791339	
1685381,2413494	1092821	813931	2179537	2021391	
1685704,2778525	1244196	1386412	657183	2791339	
1686246,2778525	1244196	1386412	657183	2791339	
1686266,997790	2397044	112809	200431	1424081	
1686911,1772561	2779766	1079578	2325503	496292	
1687054,2778525	1244196	1386412	657183	2791339	
1687469,2778525	1244196	1386412	657183	2791339	
1688096,700812	1835742	1869700	2165607	1813742	
1688206,1548201	755891	1958584	2204165	810956	
1688482,2778525	1244196	1386412	657183	2791339	
1688730,1322778	1761602	1797064	278589	2106707	
1688854,1914124	2217936	1350963	530276	1972599	
1688960,2635038	1834826	175992	2051404	1514516	
1689445,2778525	1244196	1386412	657183	2791339	
1690222,638712	2361413	2314962	79034	985726	
1690320,2778525	1244196	1386412	657183	2791339	
1690390,2413494	1742604	784737	734196	1231018	
1690945,2538232	1591624	2352653	2336701	2634334	
1691001,2257372	1669777	64723	2726863	225948	
1691676,2778525	1244196	1386412	657183	2791339	
1691826,2778525	2391419	402007	2299554	735545	
1692054,10952	2823303	970501	2597926	1221087	
1692150,662309	984924	2371142	1928254	2158063	
1692263,1807932	477856	2006954	1907046	388626	
1692426,2564639	2871	1358575	2573371	2621946	
1692661,2778525	1244196	1386412	657183	2791339	
1693325,536047	1091049	826942	2642267	1059018	
1693483,2778525	1244196	1386412	657183	2791339	
1693749,2778525	1244196	1386412	657183	2791339	
1693871,1522487	941986	207426	2426590	1955277	
1693877,2778525	1244196	1386412	657183	2791339	
1693893,1057746	2085889	459760	984916	1058584	
1693899,2778525	1244196	1386412	657183	2791339	
1694478,2778525	1244196	1386412	657183	2791339	
1694817,800097	1143366	2409634	1591624	1370833	
1694919,2778525	1244196	1386412	657183	2791339	
1695089,865745	867442	412730	144119	895256	
1695129,467136	2482471	1113937	466173	949296	
1695212,2778525	1244196	1386412	657183	2791339	
1695258,2834308	734196	1193717	1230062	1319760	
1695621,1532373	743270	515119	1064821	2257874	
1696233,2118911	604432	2089085	296295	1471452	
1696423,2778525	1244196	1386412	657183	2791339	
1696806,967007	2466849	2386634	1641047	1900729	
1697052,2408706	2266917	1193851	2052424	1972717	
1697186,1808280	1376234	2769818	1527018	2031674	
1697686,2778525	1244196	1386412	657183	2791339	
1697957,129847	1456564	540654	1081469	1631649	
1698169,312579	1959963	1854295	2189426	125849	
1698912,2384863	1880420	2168050	2630167	1773761	
1699178,1266678	2486236	2289895	2148839	2200059	
1699237,2136784	1238924	2614865	1841956	838977	
1699702,2693020	704419	2761091	688288	1469661	
1699793,810648	2770468	310214	455014	2353095	
1700582,2660436	712300	2236672	768905	1732848	
1700735,2778525	1244196	1386412	657183	2791339	
1701125,1305773	1835742	1018724	569889	2735808	
1701229,2439335	1573166	1939406	2182484	2128544	
1701412,2778525	1244196	1386412	657183	2791339	
1701489,1644077	628817	2277810	1647094	713745	
1701983,2778525	1244196	1386412	657183	2791339	
1702141,788342	753589	2613699	381226	100701	
1702377,2778525	1244196	1386412	657183	2791339	
1703214,1627089	2018166	1663821	1370343	899258	
1703300,2778525	1244196	1386412	657183	2791339	
1703453,2778525	1244196	1386412	657183	2791339	
1703480,104981	2778525	1430879	1396117	605393	
1703544,2749057	62562	2615477	1086695	1867675	
1703719,2778525	1244196	1386412	657183	2791339	
1703734,1080069	847357	2258655	192874	1675509	
1703742,1703728	1729147	66786	988691	2138355	
1704346,2778525	1244196	1386412	657183	2791339	
1704857,2778525	1244196	1386412	657183	2791339	
1704945,1191097	1564672	2000569	993060	219486	
1705148,437245	155586	151809	1372681	2667999	
1705488,984924	2833963	1730555	2659130	2693020	
1706660,1092821	343377	1271958	2231186	657183	
1706768,2778525	1244196	1386412	657183	2791339	
1706896,1900183	2588710	1376433	92686	2055902	
1707186,2778525	1244196	1386412	657183	2791339	
1707589,1718887	1514516	91611	2462072	497085	
1707775,1946833	784737	1796526	2447599	1920047	
1708120,2778525	1244196	1386412	657183	2791339	
1708387,853722	1550237	1417876	2196917	1777889	
1709299,2313052	1619100	544843	145979	867333	
1709737,784737	1426983	1476432	2774733	278589	
1709793,536047	841023	404287	1579361	397742	
1709866,1591692	1443014	2096789	1514251	1550099	
1710174,321195	1656352	75053	889346	2751394	
1710184,984924	179144	447985	1861093	913507	
1710397,318879	1807457	2575641	2481279	467314	
1711222,2778525	1244196	1386412	657183	2791339	
1711231,2778525	1244196	1386412	657183	2791339	
1711709,270337	1041413	1652990	1056905	1076172	
1711883,413303	2326256	75845	1765833	2259652	
1712088,2059944	799756	2037855	1964661	1489058	
1712119,2325503	496292	1543175	248669	1416591	
1712404,2574702	2674899	755907	734976	551013	
1712641,1683436	2772600	62608	310408	1181478	
1712955,2104470	256095	1983757	1629658	787299	
1713025,698891	2077015	2372327	1829050	921541	
1713413,702267	2778525	104981	1430879	724014	
1713788,536047	1091049	1795584	2413494	826942	
1715071,2778525	1244196	1386412	657183	2791339	
1715094,2778525	1244196	1386412	657183	2791339	
1715352,2778525	1244196	1386412	657183	2791339	
1715674,200065	1273892	1878938	991836	78338	
1715887,168502	784737	536169	2173367	1835742	
1716438,1023365	2376238	795480	2273158	2339958	
1716540,2209534	1131299	1750840	734248	2625282	
1717379,2778525	1244196	1386412	657183	2791339	
1717535,1402992	1148774	811251	453593	409615	
1718037,399832	1851257	1322613	2266015	2302955	
1718093,345173	1217502	1531216	1881716	2125531	
1718910,984924	92686	1296495	1750525	818888	
1719196,2778525	1244196	1386412	657183	2791339	
1719360,2778525	1244196	1386412	657183	2791339	
1720067,2778525	1244196	1386412	657183	2791339	
1720141,2778525	1244196	1386412	657183	2791339	
1720174,1422576	920520	2825431	964787	1496156	
1720429,2781925	810648	1022922	451431	1832052	
1720965,2778525	1244196	1386412	657183	2791339	
1721029,1731527	1953846	2786880	2139163	379691	
1721422,2826101	2255841	2027015	607608	2811350	
1721426,2778525	1244196	1386412	657183	2791339	
1721454,1430278	947818	2016744	2428937	2825431	
1721622,2673126	1754395	1016436	2441881	2418946	
1722304,2098805	687478	1680835	2344362	725212	
1722318,937879	2020029	1788868	2801716	993437	
1722357,2778525	1244196	1386412	657183	2791339	
1722675,2778525	1244196	1386412	657183	2791339	
1722756,2609612	486719	2138292	742302	1800786	
1723192,1029608	475121	2530831	1550605	1494602	
1723286,2778525	1244196	1386412	657183	2791339	
1723323,2251936	2477239	1153961	583078	1975777	
1723766,2778525	1244196	1386412	657183	2791339	
1724285,2648620	2342153	2234624	1023365	1624781	
1724357,2778525	1244196	1386412	657183	2791339	
1724534,2778525	1244196	1386412	657183	2791339	
1724624,2778525	1244196	1386412	657183	2791339	
1724720,930736	2104869	1918957	2256942	1568168	
1724868,2778525	1244196	1386412	657183	2791339	
1724877,1876513	782564	2488684	164980	354268	
1725158,1420570	2058119	632512	1839583	2814724	
1725758,536047	1795584	826942	2642267	1017542	
1725974,2778525	1244196	1386412	657183	2791339	
1725975,2424265	233796	335428	243940	178714	
1726337,2778525	1244196	1386412	657183	2791339	
1726504,2778525	1244196	1386412	657183	2791339	
1726545,2778525	1244196	1386412	657183	2791339	
1726890,2320692	961238	2645480	2241464	2437007	
1727008,2778525	1244196	1386412	657183	2791339	
1728162,2778525	1244196	1386412	657183	2791339	
1728621,1009366	374973	2615784	2660436	698891	
1728747,2778525	1244196	1386412	657183	2791339	
1729597,2437289	2240547	2048840	1310850	1413540	
1729778,2778525	1244196	1386412	657183	2791339	
1729870,436637	469386	157526	2455091	2020100	
1730850,2778525	1244196	1386412	657183	2791339	
1731450,9054	2003763	2823303	1799849	1116805	
1731495,1042196	2234790	1330328	1352199	2668302	
1731824,2786340	606786	2364874	2476293	438066	
1731839,1804721	2114633	1248437	1330328	778416	
1732156,2778525	1244196	1386412	657183	2791339	
1732270,1113937	2425572	2727626	2607585	328267	
1732328,1165361	1242418	1947912	107638	862860	
1733192,1298	853722	437245	1398399	1984327	
1733266,1044973	2204165	1069584	243570	1884979	
1733722,1597885	782713	2789705	925176	2431623	
1733825,668131	1386412	657183	478208	2778525	
1734253,2778525	1244196	1386412	657183	2791339	
1734445,2622472	1730803	1194436	1152795	2177824	
1734530,2778525	1244196	1386412	657183	2791339	
1734690,1939028	2798094	1719972	1317721	2656711	
1734826,1533906	2198210	2153975	1847405	240231	
1735182,2096297	2347103	45764	2778525	1244196	
1735273,2778525	1244196	1386412	657183	2791339	
1735418,536047	160181	507069	1980110	391954	
1735475,282884	1967964	193483	1455644	570383	
1736054,2434603	1015173	1328888	417278	1117184	
1736986,113384	1315172	777853	412133	1514629	
1736990,2778525	1244196	1386412	657183	2791339	
1737011,2143484	992801	1262409	1009366	2705759	
1737046,179144	1376058	1947912	1129899	1144357	
1737688,2778525	1244196	1386412	657183	2791339	
1737851,2778525	1244196	1386412	657183	2791339	
1738282,1096406	789747	516103	1267056	2089810	
1738565,493460	1461999	2059052	1253883	862860	
1738871,2778525	1244196	1386412	657183	2791339	
1739502,2778525	1244196	1386412	657183	2791339	
1739721,2778525	1244196	1386412	657183	2791339	
1739781,2778525	1244196	1386412	657183	2791339	
1739895,987737	857845	818888	1695664	759501	
1740033,2778525	1244196	1386412	657183	2791339	
1740226,1461999	1933853	868361	1691871	895600	
1740446,2419773	249869	2792382	1781462	117291	
1740572,2778525	1244196	1386412	657183	2791339	
1740686,902396	343377	2293269	1443706	2197737	
1740995,1754760	755907	830345	1531216	1754007	
1741289,445231	958875	1092821	2420135	343377	
1741295,2778525	1244196	1386412	657183	2791339	
1741681,1206860	1376427	2827170	2156629	1593289	
1741757,2778525	1244196	1386412	657183	2791339	
1742502,2635038	175992	1493311	1678525	632512	
1742755,1646883	2334188	52365	562726	2340784	
1742974,62453	447985	964898	383065	1273011	
1743263,324577	2778525	104981	1430879	724014	
1743534,432517	2319886	2097642	2186541	310301	
1743600,2778525	1244196	1386412	657183	2791339	
1743641,2685863	459908	1865850	625711	1021839	
1743751,2778525	1244196	1386412	657183	2791339	
1744096,2024684	1576126	1768848	2148267	2698468	
1744460,152305	125464	1156824	190325	1903428	
1744628,1093296	2262036	232919	2085209	1378235	
1745175,2778525	1244196	1386412	657183	2791339	
1745229,912185	393054	258922	2623832	1040549	
1745509,2614650	42452	1947284	661561	2507620	
1745729,2399533	2695224	2498893	2441818	654639	
1745976,2778525	1244196	1386412	657183	2791339	
1746214,1086695	1867675	927275	2127017	1418721	
1746579,2778525	1244196	1386412	657183	2791339	
1746691,1526269	784737	1476432	2774733	536047	
1747389,728099	2787706	1193717	226628	1496152	
1747542,2673459	536047	75845	1430344	473936	
1748016,2778525	1244196	1386412	657183	2791339	
1749200,2778525	1244196	1386412	657183	2791339	
1749912,2525040	2158478	2694081	668899	31053	
1749993,2778525	1244196	1386412	657183	2791339	
1751141,2231545	260100	760922	2768496	2394501	
1751284,2778525	1244196	1386412	657183	2791339	
1752070,2778525	1244196	1386412	657183	2791339	
1752295,189171	2289019	1042117	2465839	2822479	
1753249,2778525	1244196	1386412	657183	2791339	
1753485,2778525	1244196	1386412	657183	2791339	
1754017,2778525	1244196	1386412	657183	2791339	
1754873,1972115	382080	2467273	1125560	1245559	
1754990,1086872	278589	2154312	771175	1244196	
1755136,2778525	1244196	1386412	657183	2791339	
1755319,1029608	1634983	2047542	1246890	2809413	
1755677,2255733	1316860	467643	39524	256095	
1755799,2778525	1244196	1386412	657183	2791339	
1756399,1517987	2086041	2656530	1314583	1783834	
1756461,552090	1956960	50445	2639024	628817	
1756960,2659905	374018	1874092	186124	788342	
1757649,2778525	1244196	1386412	657183	2791339	
1758044,1150284	1905455	1732529	480007	2491016	
1758412,1640795	2414157	1851755	2788089	2183871	
1758511,930736	1576126	1250701	984924	459908	
1758570,2778525	1244196	1386412	657183	2791339	
1758572,2754392	677711	1958413	755818	1751714	
1758873,1392485	1829050	918409	1193409	1025299	
1759663,2778525	1244196	1386412	657183	2791339	
1759778,2256876	374376	1895272	194241	1763102	
1760158,2778525	1244196	1386412	657183	2791339	
1760801,782839	1552727	1368663	1594726	191364	
1760854,97837	2562780	2201773	573685	463752	
1761008,2778525	1244196	1386412	657183	2791339	
1761170,2778525	1244196	1386412	657183	2791339	
1761823,1078901	2606173	1461744	2470880	1781580	
1761889,1410250	774562	2240169	1257554	2425572	
1762563,972388	487921	1206551	1090064	1044715	
1763021,2610342	260323	1718887	1269484	1319362	
1764070,543732	2506938	152305	2219078	2625863	
1764376,1475040	646675	1907735	1323052	2593306	
1765024,1238743	1281879	1718313	1146233	2480773	
1765062,238156	107638	2063333	244777	2771419	
1765882,476289	1198429	847094	2217711	1571417	
1765958,1703728	1811731	1764845	507069	505570	
1766549,1426983	2745021	768905	1165605	2559475	
1766551,338801	194241	1322778	1808280	1838145	
1768111,2749057	1993453	1730233	647105	2339487	
1768329,381226	2482137	133665	1414197	789804	
1768618,2140724	465023	267654	1375056	519744	
1769302,2778525	1244196	1386412	657183	2791339	
1769459,102981	1262625	1260103	1079971	1503882	
1769923,2710106	2778525	1244196	1386412	657183	
1770268,1198305	102963	1420570	993437	729484	
1770827,2778525	1244196	1386412	657183	2791339	
1771096,1515551	1679143	2240433	709421	2756434	
1771263,275947	784737	2269251	1089692	2391422	
1772153,1456564	540654	263415	2128544	1302734	
1772773,1044973	1742166	1520097	569889	870096	
1772881,1044973	2614865	1162250	594089	455510	
1773937,2778525	1244196	1386412	657183	2791339	
1774900,2778525	1244196	1386412	657183	2791339	
1775306,2258108	2673235	2502764	282167	2223707	
1775324,788342	2367413	1021927	303635	1972115	
1775354,2152092	2774933	964435	1608366	2434781	
1775378,2789705	1781580	2090350	644869	2399319	
1775439,2254564	2128544	1964661	196659	1613524	
1775646,355557	1173665	2766686	657183	436574	
1775964,506337	1150294	53431	1684928	622476	
1776420,2778525	1244196	1386412	657183	2791339	
1776462,2143484	589524	972388	915004	1246024	
1776713,642020	614476	2146195	949296	1833869	
1776754,2295534	1672211	1334779	2755994	1939936	
1776840,1730803	1370919	2676161	1304132	1788379	
1777618,2778525	1244196	1386412	657183	2791339	
1777654,92686	1296495	1750525	818888	1287323	
1778273,2778525	1244196	1386412	657183	2791339	
1778302,1146589	533705	2328730	2398985	1172631	
1778645,2098805	1925922	725212	1388507	2133932	
1778665,1133325	2293835	41907	1509082	2176141	
1778699,1536448	1217340	219178	711223	1906504	
1778841,2778525	1244196	1386412	657183	2791339	
1779406,1362000	194318	890051	1520097	278589	
1779893,2778525	1244196	1386412	657183	2791339	
1779930,2778525	1244196	1386412	657183	2791339	
