user_id,recommended_items
1699237,	129847	2343171	1490822	2451783	1130730
1699702,	2210816	2520574	2693020	704419	606906
1699793,	399435	1876513	2296202	810648	2750191
1700582,	712300	1732848	2236672	1186125	2660436
1700735,	2778525	1244196	1386412	657183	2791339
1701125,	1305773	1835742	723777	2611099	2411495
1701229,	1096192	942253	1682843	2414343	1939406
1701412,	2551123	295459	1855437	1781580	465818
1701489,	1386412	1520097	849354	358823	1093941
1701983,	900037	2232294	2532918	1218572	2282988
1702141,	2325386	2613699	930736	381226	788342
1702377,	1652470	1428727	257322	116585	2250299
1703214,	1797417	1926375	1932410	1281909	1627089
1703300,	1537422	2502800	1062626	1129599	336834
1703453,	1491437	2077469	2658075	1630793	2007476
1703480,	1630977	917938	211361	1251571	2346954
1703544,	1652470	688047	1683780	2584077	2749057
1703719,	1940608	2827170	966812	2066757	553345
1703734,	1080069	847357	2258655	1675509	192874
1703742,	1703728	1729147	2762653	1088968	433786
1704346,	2778525	1244196	1386412	657183	2791339
1704857,	2439867	309333	2415033	2295019	2824146
1704945,	1191097	2163770	934127	1564672	2057047
1705148,	803522	437245	2778525	189741	818486
1705488,	984924	1730555	954549	2141770	2285978
1706660,	1386412	657183	1865831	1092821	828489
1706768,	204857	14959	1876399	1790746	2106839
1706896,	2163536	1900183	2062731	1493475	1560443
1707186,	1943860	1679143	972388	343377	1878943
1707589,	2462072	1514516	497085	2309225	92454
1707775,	1713185	2047207	2353766	367160	540654
1708120,	2778525	1244196	1386412	657183	2791339
1708387,	1910875	853722	1851413	1786219	1499193
1709299,	2313052	1586607	2683576	369585	145979
1709737,	2232458	2749976	1245551	1426983	1476432
1709793,	1176437	1491437	468701	1495733	677711
1709866,	1591692	1443014	1550099	1514251	463794
1710174,	2183446	2822479	1220445	1671183	510461
1710184,	79531	179144	1796771	1947535	2031981
1710397,	1637070	1995249	2694081	1246472	1100231
1711222,	2028380	1156414	1073070	1183354	199388
1711231,	1367220	218501	1926993	2366001	1180017
1711709,	309369	1711511	2353116	2384418	1586072
1711883,	413303	2353766	984924	823512	2461471
1712088,	2059944	2397541	2526320	2566411	2686586
1712119,	1668572	496292	1543175	263563	1510598
1712404,	345173	2497465	2574702	2231082	973448
1712641,	1683436	62608	436574	310408	2027015
1712955,	1029608	1041388	1634983	2611199	2522554
1713025,	2324713	287927	730809	784737	1963763
1713413,	2407172	2613699	324577	702267	1245551
1713788,	2642267	1553467	826942	2163340	2591944
1715071,	1775619	342313	1132612	1002462	2736621
1715094,	2778525	1244196	1386412	657183	2791339
1715352,	1208011	2555165	644414	1876397	1719863
1715674,	991836	1978170	200065	468701	2398468
1715887,	220136	168502	2360803	2774733	1514804
1716438,	1023365	1665799	2730065	795480	1322673
1716540,	291669	5799	1385288	2578554	81928
1717379,	2778525	1244196	1386412	657183	2791339
1717535,	2431157	2244505	1695195	1750840	2099791
1718037,	399832	631686	1058584	1124669	2092697
1718093,	345173	451683	369	2588441	1217502
1718910,	2488055	1118007	984924	1750525	1287323
1719196,	1713185	2047207	2353766	367160	540654
1719360,	2244505	2538271	973863	1474342	1251613
1720067,	2750556	990877	765261	2666693	414152
1720141,	2778525	1244196	1386412	657183	2791339
1720174,	873725	1328711	373206	2681769	1880316
1720429,	2781925	1022922	810648	749431	261467
1720965,	2778525	1244196	1386412	657183	2791339
1721029,	2485760	2786880	1809933	2139163	379691
1721422,	2826101	2255841	2027015	607608	1193717
1721426,	1517319	617848	1983948	651528	2587980
1721454,	2436486	1860008	1517987	2609608	1376058
1721622,	2673126	1754395	2109858	1016436	2441881
1722304,	864759	2187911	591901	2106311	1095941
1722318,	1788868	937879	382730	2801716	2020029
1722357,	2394114	1188620	2154014	298457	826297
1722675,	1641705	1506288	398214	1653439	1320392
1722756,	567617	2006954	692777	486719	2609612
1723192,	1029608	2120338	1853383	1550605	1425726
1723286,	2778525	1244196	1386412	657183	2791339
1723323,	1150136	1952304	2534594	2229274	1910875
1723766,	2694400	2770891	798747	896320	1376427
1724285,	2566411	2686586	1240029	2428043	1550099
1724357,	2586376	2002097	1299637	1017347	1090402
1724534,	2778525	1244196	1386412	657183	2791339
1724624,	1652258	1513499	2283920	2736702	2675439
1724720,	2513722	1061943	2051097	930736	2697475
1724868,	728099	1728847	942005	516103	2021532
1724877,	2783432	1876513	782564	1015173	1573227
1725158,	508531	1420570	2814724	1839583	2029895
1725758,	278589	460265	536047	906209	1714882
1725974,	2778525	1244196	1386412	657183	2791339
1725975,	1571702	695332	233796	2424265	335428
1726337,	1928254	371195	2114261	1228709	2058880
1726504,	2778525	1244196	1386412	657183	2791339
1726545,	2778525	1244196	1386412	657183	2791339
1726890,	2320692	698891	21504	1799849	2629501
1727008,	2778525	1244196	1386412	657183	2791339
1728162,	2362128	2234790	1830867	925129	2346954
1728621,	1637070	2575641	79531	2615784	163775
1728747,	1630793	1345455	2440704	1672211	1279825
1729597,	2778525	624264	135399	2200059	2813546
1729778,	1621883	1058353	2615784	96717	1650365
1729870,	1251613	2195143	833986	731932	2471602
1730850,	1295570	2699192	2446414	2489878	2596490
1731450,	9054	795125	1630793	448567	1116805
1731495,	579903	2652451	2282988	1477620	1442937
1731824,	1270491	880503	1641723	1245440	383103
1731839,	2414830	1804721	1480082	1384188	75845
1732156,	192727	2771419	1815493	2574941	1867926
1732270,	1442340	467643	1990447	2059218	934674
1732328,	1758359	2792364	1165361	695609	1912327
1733192,	1298	2326685	853722	1322448	1984327
1733266,	1044973	2106311	633832	2204165	1069584
1733722,	470078	1724745	2165626	74727	1526201
1733825,	668131	108752	466934	1576126	2183288
1734253,	2179537	144197	35677	500417	2380306
1734445,	1027027	2264610	376312	2622472	587796
1734530,	1852171	522610	2756946	2528238	1618963
1734690,	1805606	1089692	648525	785723	2589829
1734826,	2077807	2013432	478510	1599559	1439033
1735182,	2447333	2239845	941713	1899529	870472
1735273,	199388	515119	2257874	1201831	354268
1735418,	1980110	536047	2813646	391954	83460
1735475,	1885102	570383	2779522	193483	2446750
1736054,	2128544	1328888	1443014	1015173	2434603
1736986,	2778525	1244196	1386412	657183	2791339
1736990,	2778525	1244196	1386412	657183	2791339
1737011,	2143484	546461	1293293	668899	892368
1737046,	2154312	1536042	2292605	34846	1469274
1737688,	2641579	278589	2062886	152305	2415922
1737851,	2468672	95803	1417963	1342143	562740
1738282,	1565316	406920	2455056	2406712	2234790
1738565,	1274308	493460	1302658	2289895	1473171
1738871,	2778525	1244196	1386412	657183	2791339
1739502,	2047542	1777634	827711	168629	1604573
1739721,	2323933	1617304	186524	1729115	1997925
1739781,	312497	2804690	1620901	1572780	1873798
1739895,	2652417	671237	987737	2745895	330019
1740033,	2778525	1244196	1386412	657183	2791339
1740226,	2533908	631686	2816193	902396	1373407
1740446,	2738408	2686586	1044973	491158	1742166
1740572,	1497556	306192	657183	964892	1775865
1740686,	1380378	397177	902396	1092821	1728143
1740995,	2414678	1754760	624081	755907	1531216
1741289,	2482849	2789705	2169221	2667133	846976
1741295,	2778525	1244196	1386412	657183	2791339
1741681,	2170900	2064401	2690625	1376427	671237
1741757,	431442	1020669	1543670	2435845	381857
1742502,	1493311	1511572	633832	1386412	632512
1742755,	1310556	2108165	1646883	2013432	795931
1742974,	1740183	2790544	2458610	2101564	536047
1743263,	2407172	2613699	324577	702267	1245551
1743534,	1864789	2789337	2396969	988691	66786
1743600,	392253	621322	2226210	549171	1745167
1743641,	2397541	468803	863165	1928254	265522
1743751,	2778525	1244196	1386412	657183	2791339
1744096,	2024684	696554	2411495	1768848	578184
1744460,	2774237	1903428	125464	152305	190325
1744628,	23981	1093296	1170721	2232446	232919
1745175,	2778525	1244196	1386412	657183	2791339
1745229,	1176437	2128544	714653	446125	912185
1745509,	315939	2533908	631686	2816193	902396
1745729,	391068	2617450	194241	1324922	2525040
1745976,	2778525	1244196	1386412	657183	2791339
1746214,	1086695	1867675	619739	1569245	927275
1746579,	1283970	2212658	2396373	2205076	1334138
1746691,	1067189	1887678	2650926	954409	2205047
1747389,	2030858	1366236	728099	1096828	1729551
1747542,	1320005	287927	730809	1963763	1346056
1748016,	2778525	1244196	1386412	657183	2791339
1749200,	2778525	1244196	1386412	657183	2791339
1749912,	1963763	1346056	1860008	1885102	2694081
1749993,	1651702	2229101	1673229	1807819	1636910
1751141,	1000903	352091	570413	194318	1175568
1751284,	2394806	2041285	1111528	103803	57656
1752070,	2041115	400506	2778525	1244196	1386412
1752295,	1903249	648824	1541719	1418609	328974
1753249,	1726296	2309225	2109924	955025	1514516
1753485,	1120107	1561933	1887309	1492887	1215656
1754017,	2778525	1244196	1386412	657183	2791339
1754873,	1972115	382080	2467273	2724038	1245559
1754990,	1098848	2455056	2078155	109692	1885102
1755136,	2778525	1244196	1386412	657183	2791339
1755319,	1550865	2660875	1029608	912321	2407172
1755677,	1381153	2461471	521643	2158478	1474268
1755799,	2778525	1244196	1386412	657183	2791339
1756399,	5207	1360565	1208016	1517987	2086041
1756461,	552090	1956960	628817	2639024	2277810
1756960,	2263482	2659905	2788400	1687295	302432
1757649,	2778525	1244196	1386412	657183	2791339
1758044,	2464601	1905455	1150284	741348	480007
1758412,	2096789	2832913	1640795	1851755	519744
1758511,	864642	930736	554672	1250701	915330
1758570,	2778525	1244196	1386412	657183	2791339
1758572,	2754392	677711	1085297	997790	2186013
1758873,	2263482	2197737	2767776	1350472	1608366
1759663,	2778525	1244196	1386412	657183	2791339
1759778,	946221	2256876	236410	1762600	1895272
1760158,	2778525	1244196	1386412	657183	2791339
1760801,	782839	1368663	1594726	1062401	1552727
1760854,	1561933	1428727	1382937	2438844	205039
1761008,	1131009	2660436	2148301	1799849	2629501
1761170,	2778525	1244196	1386412	657183	2791339
1761823,	1186105	1412234	1781580	2606173	1078901
1761889,	1824686	1410250	484085	774562	961545
1762563,	1409041	1805606	461272	1319581	487921
1763021,	1350472	295089	134458	2656338	1465200
1764070,	2786093	1521582	1384188	1637441	2130582
1764376,	1323052	1761602	164655	2503329	2277810
1765024,	1572484	2036870	750089	918388	335428
1765062,	2739609	2167510	2719729	1322448	2606173
1765882,	476289	2027035	1543175	932330	2634334
1765958,	1703728	2051232	286848	952894	290587
1766549,	2559475	917938	1717243	1426983	2589829
1766551,	1269685	758125	448669	194241	2169221
1768111,	2059944	1206455	1338318	1228746	1993453
1768329,	2371142	2482137	79531	133665	32344
1768618,	2738408	1178495	1188585	1294682	2432149
1769302,	228174	2013554	1105930	1461748	2154323
1769459,	102981	1262625	1804762	1079971	1622939
1769923,	2710106	2778525	1244196	1386412	657183
1770268,	1198305	102963	1420570	1733768	1788868
1770827,	2778525	1244196	1386412	657183	2791339
1771096,	2240433	1515551	2778525	883427	709421
1771263,	1073070	1630793	1183354	2211160	2483664
1772153,	2360316	2263482	864642	2211160	464522
1772773,	1646190	1380378	1550605	2627099	193483
1772881,	594089	455510	2185179	483316	870096
1773937,	2778525	1244196	1386412	657183	2791339
1774900,	2778525	1244196	1386412	657183	2791339
1775306,	2258108	467332	1556424	1728410	1344924
1775324,	2447920	2367413	2786093	948221	63262
1775354,	2754392	2152092	445302	2774933	2095527
1775378,	2789705	1779620	1781580	2090350	1167500
1775439,	1249914	2031981	1964661	2577886	2396714
1775646,	1173665	657183	2766686	1660314	1539700
1775964,	2652417	671237	2745895	330019	351362
1776420,	1841463	1342669	1946833	1009366	1301883
1776462,	1371944	432120	534600	2381146	59830
1776713,	2200367	1472220	731561	2204581	2779766
1776754,	52413	1588612	1854566	365846	319530
1776840,	1730803	1993152	1526110	386410	2171548
1777618,	902396	2786395	2523315	359846	956384
1777654,	1027027	1867068	2326256	2297807	365846
1778273,	1409041	461272	1805606	1319581	765477
1778302,	1602073	1146589	1515551	1607107	2109133
1778645,	2098805	2068692	86609	1388507	1204256
1778665,	1509082	1133325	2293835	41907	1757748
1778699,	1767611	220599	2389610	1906504	2226857
1778841,	2778525	1244196	1386412	657183	2791339
1779406,	431442	855054	486185	2346954	1520097
1779893,	2778525	1244196	1386412	657183	2791339
1779930,	2778525	1244196	1386412	657183	2791339
1779968,	553479	1826131	1455644	984924	434036
1780087,	2778525	1244196	1386412	657183	2791339
1780121,	2778525	1244196	1386412	657183	2791339
1780207,	2778525	1244196	1386412	657183	2791339
1780729,	1843411	2491223	2162196	959699	1050614
1780746,	1701736	1461999	2538357	2205815	380365
1780794,	313098	930736	2003041	825883	1966145
1781562,	536047	657183	1526269	818888	2002097
1781676,	543851	2811200	2455786	865510	779080
1781915,	2778525	1244196	1386412	657183	2791339
1781975,	1459109	986141	386188	624750	974665
1782062,	1331308	75129	1643214	2013432	950883
1782098,	2778525	1244196	1386412	657183	2791339
1782157,	1868727	1786175	889135	2107649	398705
1782231,	589911	1959963	518862	146656	1854295
1782613,	2705229	242674	445302	830362	1253283
1783253,	2646925	557005	1170583	1935392	1524939
1783758,	846665	2766686	2037477	1740183	355557
1784310,	146669	1033843	1426983	2264926	1128927
1784586,	1894867	1565316	1366236	1472473	2234790
1784693,	2778525	1244196	1386412	657183	2791339
1785449,	2586376	2163175	1658863	593480	794677
1786561,	1366464	1602196	2264972	1327156	2728774
1786627,	275945	536047	1311793	1023081	1971927
1786709,	2778525	1244196	1386412	657183	2791339
1786985,	1408219	2049946	844416	1283012	1455644
1787001,	108752	1515214	208015	382080	2748150
1787012,	2778525	1244196	1386412	657183	2791339
1787035,	1834588	1804721	808771	2584077	2320579
1787363,	1239154	633832	632512	1948841	126218
1787498,	2778525	1244196	1386412	657183	2791339
1787662,	657183	175163	1092821	481441	397974
1787677,	313495	2489959	1059018	2409634	554226
1788123,	1495141	1807457	458675	546415	1774990
1788649,	1438328	1947571	853722	521643	1186125
1789093,	166946	902396	2021391	1290786	2089810
1789148,	1765833	2059218	2409634	1162250	1025695
1789179,	2289094	1386412	1524884	26945	633832
1789212,	2154014	1132800	825006	1310430	1731527
1789323,	2728596	1945089	2628685	2483915	1301554
1789661,	2778525	1244196	1386412	657183	2791339
1789955,	2825431	548592	1426750	1314583	1859233
1790707,	287927	730809	784737	1963763	1093941
1790737,	233483	709731	1717243	2077469	2371498
1790823,	2778525	1244196	1386412	657183	2791339
1791026,	367041	254011	2414343	1566231	205039
1791085,	2323055	2654875	2094372	1427054	937879
1791168,	2778525	1244196	1386412	657183	2791339
1791506,	2525561	803050	2659602	994882	278732
1791914,	2182715	2063333	1398399	579292	1526269
1792433,	321400	1515708	2822465	2158294	1074890
1792702,	2681849	1421175	1361956	641383	1407152
1792735,	2778525	1244196	1386412	657183	2791339
1792854,	479200	1250267	1357215	2263482	1968512
1793160,	2778525	1244196	1386412	657183	2791339
1793466,	2778525	1244196	1386412	657183	2791339
1793580,	2642267	1553467	826942	2163340	2591944
1793887,	2778525	1244196	1386412	657183	2791339
1794535,	269069	294138	2708595	1199536	2502244
1794619,	2778525	1244196	1386412	657183	2791339
1794945,	2397541	863165	1928254	72465	1709648
1795027,	1804721	416241	170089	1630793	2200059
1795060,	2778525	1244196	1386412	657183	2791339
1795361,	2778525	1244196	1386412	657183	2791339
1795737,	1836572	1563420	1708813	134458	178401
1795876,	2682328	2237621	1975912	537970	1814365
1795894,	2778525	1244196	1386412	657183	2791339
1795901,	2029487	917938	1152795	445991	2589829
1796168,	1153961	651730	1492066	466593	1716326
1796639,	2778525	1244196	1386412	657183	2791339
1796658,	1652470	1518374	2221302	868361	2264926
1797333,	1058584	2679145	1443706	134458	2250653
1798205,	228623	1695664	1929540	213191	1627731
1798933,	466173	2181051	1610620	2239755	1128261
1799381,	2106311	2826101	380595	2255841	2284411
1799456,	574342	1301883	2479678	2090350	607978
1799576,	1303869	2640339	2538232	1423795	257322
1799678,	1325341	560311	786432	1858597	1364124
1799949,	2778525	1244196	1386412	657183	2791339
1800075,	1253011	1917484	120581	1437790	991634
1800142,	290587	2090363	1681931	2354096	373135
1800223,	2778525	1244196	1386412	657183	2791339
1800455,	810703	2030858	1366236	1472473	561576
1800752,	1165361	1242418	1502246	2073556	2095672
1800796,	2023555	830362	147277	889559	85631
1801844,	2705759	1430344	1074890	2277810	1461004
1802317,	931519	2095672	2310385	789804	713745
1802472,	2784066	1361956	2265526	1306277	973937
1802591,	2778525	1244196	1386412	657183	2791339
1803047,	1098848	2455056	1967964	261490	1885102
1803391,	907232	2284421	2029895	1244196	119406
1803651,	1263263	1758661	1042196	2367413	1021927
1803988,	2744235	779190	2655382	2128544	1641420
1805153,	2464601	2415653	623539	2767539	1760743
1805238,	2778525	1244196	1386412	657183	2791339
1805328,	1656352	1456836	1876350	478208	2219445
1806064,	790148	1263263	445302	1990175	830362
1806176,	675327	33100	1385288	2282914	2704266
1806376,	1151809	166946	2652417	1526201	2745895
1806502,	1346056	1860008	193483	1825175	2779674
1806911,	2721169	2089810	1922257	1096406	2489267
1806927,	219500	852794	22934	2498458	1364124
1807097,	1122277	2085163	540654	214968	1230659
1807296,	2803681	261490	1695664	1597885	1129899
1807778,	2778525	1244196	1386412	657183	2791339
1807859,	522271	887776	1124764	561002	2529030
1808248,	1646883	457843	2367538	2166896	517571
1808269,	1993453	830073	507069	1706622	61154
1808859,	2331463	1730667	2040236	2791339	1581527
1809112,	2111438	1044973	507069	979124	287367
1809389,	2778525	1244196	1386412	657183	2791339
1809893,	2767814	1465395	1000892	2114763	220665
1810330,	2744235	385493	1530570	623539	514499
1811005,	1775619	342313	1541384	1132612	1002462
1811187,	350611	2182715	1391403	183442	2325510
1811322,	1408219	439722	1911273	855714	589441
1811403,	1091513	743890	459908	2490891	452698
1811431,	2400859	2265526	1306277	973937	1878943
1811864,	562914	2239950	1881835	2002097	2432149
1811898,	484085	365846	2546303	2037704	932431
1812014,	138419	465558	1576725	867442	402007
1812086,	2778525	1244196	1386412	657183	2791339
1812202,	1072942	1044973	853722	2204165	1069584
1812645,	2253107	1886939	220889	2434174	2750191
1812823,	2556810	1641364	1673485	352091	2638669
1813415,	2789637	794156	1472343	1761602	1004270
1813646,	1220445	1186125	2760796	1895173	269945
1813669,	2453665	877455	1462268	1630527	59830
1813949,	2720106	2320236	1968512	1231322	1718836
1813976,	2197737	447873	2065987	2005144	2187489
1814093,	2028380	1156414	1073070	1183354	2087002
1814218,	1327156	2385635	1342530	1246472	1758076
1814460,	2321168	278589	1242727	1781580	890051
1814503,	2778525	1244196	1386412	657183	2791339
1815277,	2652451	1731527	2551818	2090363	2584256
1816817,	1381964	1438645	2774599	2256370	1776330
1816994,	211036	2485080	135559	2579304	2374660
1817144,	1371944	1805606	1719972	534600	2381146
1817224,	1545757	66329	100519	851439	2546303
1817321,	367160	2144629	1713185	1641705	1506288
1817339,	2039779	2754694	2650958	2181219	803962
1817387,	2470569	237692	100254	2357140	2486575
1817547,	2397541	863165	1298	1957614	2782162
1817885,	1093296	49509	2462072	1954192	1833376
1817974,	2778525	1244196	1386412	657183	2791339
1818147,	631930	1090310	1818555	1855437	839749
1818212,	1498481	1729705	685253	1570549	1128805
1818296,	2778525	1244196	1386412	657183	2791339
1818350,	2778525	1244196	1386412	657183	2791339
1818562,	1328888	1959963	2813331	1412234	1903249
1818733,	2778525	1244196	1386412	657183	2791339
1818870,	1795868	460265	1442953	2002097	1147467
1819088,	984924	1189793	2448117	2522554	1840914
1819362,	1695664	1830993	2524643	50457	1093941
1819421,	220750	657921	2284411	1577716	894000
1819659,	890726	1324922	1474049	1140869	460717
1819692,	2778525	1244196	1386412	657183	2791339
1820029,	1622792	81952	1695195	497287	849943
1820141,	1098848	2455056	1967964	1885102	2036870
1820458,	1733101	290946	2343171	2251704	1633400
1820531,	2097556	1021346	1577913	515031	1193551
1821712,	2778525	1244196	1386412	657183	2791339
1821725,	2407172	324577	1939795	2346954	516263
1822586,	48797	197545	2422301	2264363	1920003
1824058,	1085830	2368607	1995249	2229101	1246472
1824391,	1724916	1151809	475804	873477	1717400
1824613,	1118007	313894	841353	497400	795181
1824666,	2289895	2720354	1890624	1631769	1584843
1824747,	2778525	1244196	1386412	657183	2791339
1824794,	1713185	1630793	2739609	1027027	2609608
1825253,	562740	1708613	1841463	739120	2482849
1825506,	343132	2802000	179144	682915	55094
1825527,	483205	1630793	252137	65781	1641500
1825611,	1355647	355557	2686302	374212	2573567
1825771,	693655	1729438	510582	92108	1930991
1825932,	1983757	2464726	1553073	1337011	1182795
1825994,	877455	2416476	1630527	2566411	59830
1826196,	726490	1768388	1884979	749025	525094
1826918,	2575641	1604145	2011721	633578	437245
1827079,	2778525	1244196	1386412	657183	2791339
1827234,	2778525	1244196	1386412	657183	2791339
1827380,	1491437	2007152	937879	1560443	2020029
1827748,	2778525	1244196	1386412	657183	2791339
1827812,	72465	2489959	1386412	633832	632512
1828078,	1245551	305327	95332	1454707	468701
1828230,	1206455	1355647	552726	1885496	1250701
1828768,	1212118	2637429	1090310	2078155	1957614
1828845,	1975920	1910875	853722	1851413	257496
1829072,	2485760	636889	2117541	1121207	873602
1829222,	1604145	292206	2086041	1242418	2082690
1829340,	2778525	1244196	1386412	657183	2791339
1829517,	2778525	1244196	1386412	657183	2791339
1829557,	2353766	2749057	433897	2766009	769879
1829645,	714653	2428937	646236	1929210	1340066
1830191,	1941511	116474	10571	2820043	781759
1830379,	2589553	1199069	2778525	1244196	1386412
1830658,	2778525	1244196	1386412	657183	2791339
1831039,	874567	1913220	2476293	1136949	1270857
1831073,	1584843	844416	1509637	2164030	865960
1831223,	2565368	213822	1118121	2080276	369590
1831260,	2778525	1244196	1386412	657183	2791339
1832198,	1284774	1524884	26945	2436920	1856606
1832889,	1057717	1292142	637245	1999148	85182
1832980,	2778525	1244196	1386412	657183	2791339
1833682,	2778525	1244196	1386412	657183	2791339
1834321,	2778525	1244196	1386412	657183	2791339
1834702,	2778525	1244196	1386412	657183	2791339
1834875,	2778525	1244196	1386412	657183	2791339
1835359,	2833516	533554	258349	1733080	99474
1835382,	1491437	2326256	2516900	2496236	237692
1835576,	2778525	1244196	1386412	657183	2791339
1835873,	2778525	1244196	1386412	657183	2791339
1835913,	2778525	1244196	1386412	657183	2791339
1836177,	895510	1268927	682361	2315612	2656726
1836982,	2831826	2749091	1082580	1140869	2607482
1837000,	2778525	1244196	1386412	657183	2791339
1837692,	1550865	2660875	711679	2371498	2659698
1837965,	1495917	248669	1780684	784737	117291
1837997,	2167980	1794685	2778662	632873	546415
1838018,	1560147	2789705	170089	2097556	252137
1838092,	2309085	863165	1928254	980161	72465
1838308,	1828482	2553402	243727	668668	2065842
1838406,	2533314	1844001	536047	1944368	1624781
1838520,	2395026	1461004	1731744	1601608	400632
1838678,	2778525	1244196	1386412	657183	2791339
1838818,	534046	2369985	2455091	1091272	1386412
1838856,	2077469	1517428	665666	920520	1422576
1839186,	1513537	1048527	1091036	333784	2002259
1839468,	2712481	431442	2435845	2516900	2641962
1840494,	2109316	778565	1236165	108504	316764
1840786,	2744235	2407172	1212118	12086	2650846
1840978,	1479777	2326056	2139512	443438	1130719
1841188,	2672108	2654710	2328730	361749	2366932
1841519,	2778525	1244196	1386412	657183	2791339
1841690,	285761	766863	1895272	1102940	113050
1842243,	1878823	880759	1123270	1417963	1193717
1842308,	2538232	1518374	458675	91611	451683
1842623,	818888	1943713	2728774	2596732	186161
1842743,	1103624	1251864	467332	631243	1117333
1843468,	2526320	2255733	2545674	521643	2158478
1843633,	318747	1754448	2764519	450303	668146
1843854,	1572484	2036870	750089	918388	335428
1844195,	484085	521643	2158478	1474268	2546303
1844461,	1475167	2566411	2686586	2441768	1097658
1844559,	1522487	207426	1769599	965978	2000889
1844858,	61070	1277012	1835742	2749962	68863
1844971,	2549248	555960	1096192	790148	432120
1845020,	2333314	1193717	936144	2319540	1547407
1845077,	651660	984924	434036	1432568	2362007
1845464,	2309062	2077469	1276097	2445138	1655487
1845660,	2778525	1244196	1386412	657183	2791339
1846330,	670600	1175568	1599559	303635	2532207
1846376,	303763	1833376	715272	1766092	783404
1846463,	2778525	1244196	1386412	657183	2791339
1846612,	2414830	2335348	2078155	2813992	1330328
1847332,	1984327	579292	1398399	2251936	569889
1848587,	2182715	922535	940874	2187653	794677
1849141,	2665493	2721169	1602277	224367	30640
1849212,	79531	2078155	1305773	2796479	830362
1849563,	2778525	1244196	1386412	657183	2791339
1849599,	2833963	70127	81928	2455056	633335
1849789,	2641579	1524884	26945	2436920	1856606
1850172,	2723156	1087072	2059218	2515078	2313894
1850193,	1240029	1699953	1519714	1929434	2513600
1850199,	1217083	41126	1384910	2526320	279380
1850473,	1833869	507027	2143484	1589286	2388776
1850880,	2154014	1132800	825006	1310430	1731527
1851355,	717673	810703	2263482	1797064	16356
1851730,	2778525	1244196	1386412	657183	2791339
1851985,	1125484	1386412	1725532	472894	2640802
1852235,	661728	2085889	2789705	767761	1585141
1852913,	1991966	1071982	11872	2253574	2732452
1853379,	2794661	1849877	1849183	256352	1847200
1853759,	324577	2346954	406896	1020457	2778525
1854071,	794163	1267146	1086695	2641274	9054
1854301,	467643	1052534	984924	2414678	2336701
1854303,	374376	2521990	81928	1004270	1305773
1854712,	2031981	2059218	2409634	213792	548592
1855214,	1698606	660656	2546303	972388	455014
1855296,	1933064	247719	552726	2293269	1896142
1856648,	2701725	648769	1456836	1890755	2224561
1856819,	1491437	493460	1064960	49509	59830
1856879,	1301369	78338	2469782	1749097	872280
1857887,	1804721	416241	1074890	252137	2042792
1858151,	2392150	512624	1672211	2791339	2362507
1858175,	2778525	1244196	1386412	657183	2791339
1858997,	2068692	2313894	2638669	1218148	2265362
1859337,	1027027	2047207	2010224	7712	1633051
1859527,	277900	1637351	1938881	1781580	2524643
1860573,	1543175	1955648	894000	1823148	431852
1860751,	1542449	1175663	1828649	1016436	414175
1861159,	1186125	1895173	1386412	92686	310819
1861350,	2347945	2749976	218501	784737	126218
1861492,	579292	2415922	2153420	2126579	228445
1862222,	211863	2521699	966979	1882410	1293581
1862674,	1531419	1212118	2637429	1826	830073
1862878,	2174514	1198305	102963	1288677	1733768
1863479,	2030858	1525271	1836572	1060591	1240730
1864258,	2028380	1156414	1073070	1183354	261490
1864263,	1491437	2326256	746387	330019	603577
1864634,	1593289	2250919	2772845	373199	862860
1864925,	2803681	1570022	81928	657921	1597885
1864978,	185962	599962	2793236	392352	1284139
1865037,	1092821	964435	295089	375324	205039
1865332,	2269715	1041119	582531	794156	194318
1865824,	146196	2182715	1380378	2078155	1775397
1866723,	1633051	781759	987270	1560694	453182
1866881,	469615	1100288	1376538	1739511	615265
1866992,	2778525	1244196	1386412	657183	2791339
1867660,	28114	1838145	846840	1274752	1021927
1867798,	2712481	1380378	1830867	2781618	1346114
1868408,	2060659	292190	416248	2452583	2296420
1868414,	490987	2030128	228623	1247854	1576725
1868655,	2579815	1891459	1017600	99246	2340664
1868700,	2778525	1244196	1386412	657183	2791339
1868803,	1841756	2085889	1945089	767563	148700
1868848,	2200859	59444	424893	2289094	1932185
1869011,	1524884	26945	2494722	2436920	1856606
1869122,	447063	186124	2160322	596079	1401302
1869369,	2817765	754109	882501	2725896	2746839
1869614,	1619799	1171271	773766	1635931	1537093
1870046,	2433487	1404680	1187287	1740183	1423615
1870342,	2315525	627254	2362128	2698468	1535721
1870348,	2568283	228797	2205047	477560	1575734
1870722,	1496888	688647	1063997	1786175	2632136
1870832,	2433487	1408219	1660565	844416	1857507
1871572,	1288715	373199	525772	1415725	537228
1871573,	1474342	779190	1489117	2413494	1533906
1871646,	1227036	1354601	470426	1403630	1042196
1872093,	252698	1460472	1860939	221968	147315
1872343,	2778525	1244196	1386412	657183	2791339
1872769,	599811	1492901	767563	2182661	1746872
1872907,	408209	2781925	1086695	1867675	1348583
1873287,	2778525	1244196	1386412	657183	2791339
1873469,	633335	91611	1318983	1519543	480007
1874051,	1036813	540654	2289895	902049	2200718
1874436,	1357215	2320579	926150	1027708	2183905
1874772,	2778525	1244196	1386412	657183	2791339
